median	mean	cor_Fumagalli	corlowvshigh_Fumagalli	GENE	Gene|EntrezID
6.7548	6.797	0.758426238	high.cor	FGGY	FGGY|55277
6.75565	7.145	0.962017112	high.cor	C1QTNF3	C1QTNF3|114899
6.7558	6.760	0.652450091	low.cor	SUPT3H	SUPT3H|8464
6.75675	6.818	0.75674099	high.cor	SOX8	SOX8|30812
6.758	6.735			GOLGA2B	GOLGA2B|55592
6.75945	6.475	0.546149857	low.cor	SERINC5	SERINC5|256987
6.7596	6.662	0.727573243	high.cor	PYROXD2	PYROXD2|84795
6.7602	6.864			GUSBP1	GUSBP1|728411
6.76065	6.796			NCRNA00174	NCRNA00174|285908
6.76135	6.708	0.292520093	low.cor	LGI2	LGI2|55203
6.7624	6.912	0.60941146	low.cor	CHST1	CHST1|8534
6.7624	7.162	0.913663469	high.cor	FBN2	FBN2|2201
6.76475	6.803			HOXB7	HOXB7|3217
6.76545	6.717	0.651477833	low.cor	ZNF568	ZNF568|374900
6.7667	6.647	0.969406274	high.cor	CCL8	CCL8|6355
6.7715	6.779	0.224591652	low.cor	KLHL17	KLHL17|339451
6.7722	6.636			ZNF432	ZNF432|9668
6.77345	6.734	0.388319938	low.cor	CPNE5	CPNE5|57699
6.77545	6.463	0.967850661	high.cor	AQP9	AQP9|366
6.77545	6.874	0.646616541	low.cor	STX1A	STX1A|6804
6.77555	6.708			EP400NL	EP400NL|347918
6.77555	6.533			TPSB2	TPSB2|64499
6.7766	6.823	0.750777807	high.cor	MFSD4	MFSD4|148808
6.7767	6.585	0.964220897	high.cor	CD247	CD247|919
6.77675	6.737	0.744360902	high.cor	DTWD2	DTWD2|285605
6.7773	6.744			C17orf91	C17orf91|84981
6.7774	6.902	0.926367643	high.cor	PEX11A	PEX11A|8800
6.77765	6.772	0.943220119	high.cor	FAM65B	FAM65B|9750
6.77765	6.351	0.919821104	high.cor	RASEF	RASEF|158158
6.7782	6.707			ITGB3	ITGB3|3690
6.7794	6.645	0.881384496	high.cor	SLC16A5	SLC16A5|9121
6.7799	6.766	0.717785844	high.cor	HSD17B14	HSD17B14|51171
6.7823	6.777	0.909320716	high.cor	IL8	IL8|3576
6.7827	6.769	0.691405237	low.cor	ADAL	ADAL|161823
6.78305	6.841	0.847549909	high.cor	NLRC3	NLRC3|197358
6.78345	6.805	0.496305419	low.cor	CDC14A	CDC14A|8556
6.7867	6.622	0.471350791	low.cor	GPRIN3	GPRIN3|285513
6.7883	6.692	0.945035001	high.cor	FGFR3	FGFR3|2261
6.7901	6.659			FOXP3	FOXP3|50943
6.7925	6.822	0.972711952	high.cor	NPY1R	NPY1R|4886
6.7926	6.707	0.859929997	high.cor	PDCD1LG2	PDCD1LG2|80380
6.7931	6.822	0.572206378	low.cor	ZCCHC4	ZCCHC4|29063
6.79385	6.701			CENPI	CENPI|2491
6.794	6.883	0.743647913	high.cor	LOC440957	LOC440957|440957
6.79425	6.795			HMGN5	HMGN5|79366
6.79515	6.768	0.482823438	low.cor	ZSCAN22	ZSCAN22|342945
6.79585	6.865	0.371337827	low.cor	ZNF527	ZNF527|84503
6.7961	6.822	0.908478092	high.cor	LY96	LY96|23643
6.7971	6.824	0.576938035	low.cor	HS3ST1	HS3ST1|9957
6.79885	6.721	0.914700544	high.cor	MYCT1	MYCT1|80177
6.7994	6.595	0.830114078	high.cor	SFMBT2	SFMBT2|57713
6.79985	6.889	0.888060669	high.cor	SOX7	SOX7|83595
6.8001	6.776	0.920793363	high.cor	SLC16A4	SLC16A4|9122
6.80085	6.760	0.905431683	high.cor	KIAA1407	KIAA1407|57577
6.8019	6.743	0.817669173	high.cor	HSH2D	HSH2D|84941
6.8019	6.812	0.558400311	low.cor	PTRH1	PTRH1|138428
6.80225	6.378	0.782343791	high.cor	GRHL3	GRHL3|57822
6.8025	6.720	0.792390459	high.cor	NUDT18	NUDT18|79873
6.80355	6.853	0.468822919	low.cor	ZNF8	ZNF8|7554
6.8037	6.739	0.097485092	low.cor	NBEAL1	NBEAL1|65065
6.80385	6.825	0.802307493	high.cor	C17orf48	C17orf48|56985
6.8046	6.469			KCNQ1OT1	KCNQ1OT1|10984
6.80465	6.862	0.80003889	high.cor	POLG2	POLG2|11232
6.80505	6.674			ZNF844	ZNF844|284391
6.80515	6.485			LOC100190986	LOC100190986|100190986
6.8069	6.753	0.848716619	high.cor	LRRK2	LRRK2|120892
6.80715	6.648	0.808724397	high.cor	CA11	CA11|770
6.80885	6.761	0.42435831	low.cor	NSUN3	NSUN3|63899
6.80905	6.718			SCML1	SCML1|6322
6.8093	7.000	0.941858958	high.cor	PTX3	PTX3|5806
6.80935	6.821	0.878597355	high.cor	RGS4	RGS4|5999
6.8094	6.728	0.499351828	low.cor	PDP2	PDP2|57546
6.81025	6.806	0.742934924	high.cor	C10orf78	C10orf78|119392
6.81045	6.767	0.890847809	high.cor	SLC9A9	SLC9A9|285195
6.81125	6.765	0.899144413	high.cor	C17orf108	C17orf108|201229
6.8115	6.764	0.543881255	low.cor	ZNF642	ZNF642|339559
6.81285	6.768	0.840614467	high.cor	CNRIP1	CNRIP1|25927
6.81295	6.833	0.731332642	high.cor	ARSK	ARSK|153642
6.8131	6.785			AGAP6	AGAP6|414189
6.81345	6.766			LOC100128822	LOC100128822|100128822
6.81405	6.819	0.073113819	low.cor	CLDN15	CLDN15|24146
6.8141	6.572	0.82285455	high.cor	SLAMF6	SLAMF6|114836
6.815	6.829	0.816308011	high.cor	DET1	DET1|55070
6.81505	6.712	0.921506352	high.cor	PCDHB10	PCDHB10|56126
6.81535	6.926	0.684923516	low.cor	C9orf9	C9orf9|11092
6.81565	6.829	0.868161784	high.cor	TNFRSF11A	TNFRSF11A|8792
6.8185	6.697	0.890264454	high.cor	FPR1	FPR1|2357
6.8186	6.906	0.798029557	high.cor	LAG3	LAG3|3902
6.8188	6.680	0.933497537	high.cor	MAGI2	MAGI2|9863
6.8219	6.650	0.801659321	high.cor	BAI2	BAI2|576
6.8219	6.985	0.588864402	low.cor	KCNJ2	KCNJ2|3759
6.8225	6.933	-0.023917553	low.cor	RIN1	RIN1|9610
6.82285	6.775			SEPT7P2	SEPT7P2|641977
6.82315	6.731	0.775991703	high.cor	SEC16B	SEC16B|89866
6.82425	6.886			BRI3BP	BRI3BP|140707
6.82455	6.661	0.705924293	high.cor	ODZ3	ODZ3|55714
6.8251	6.841	0.554057558	low.cor	HYAL3	HYAL3|8372
6.82565	6.553	0.950544465	high.cor	CCR7	CCR7|1236
6.826	6.476	0.863041224	high.cor	HPDL	HPDL|84842
6.8312	6.754	0.771519316	high.cor	PTPRD	PTPRD|5789
6.83285	6.831	0.606818771	low.cor	C3orf62	C3orf62|375341
6.8349	6.772	0.955794659	high.cor	C14orf45	C14orf45|80127
6.83495	6.846	0.735416127	high.cor	TET1	TET1|80312
6.83495	6.914	0.851698211	high.cor	TPPP3	TPPP3|51673
6.8354	6.881			C9orf45	C9orf45|81571
6.8356	6.762	0.572530464	low.cor	NOX4	NOX4|50507
6.83635	6.817	-0.067669173	low.cor	AGAP2	AGAP2|116986
6.8365	6.920	0.265945035	low.cor	THAP2	THAP2|83591
6.8366	6.749	0.501685248	low.cor	MORN4	MORN4|118812
6.83665	6.591	0.94484055	high.cor	PCOLCE2	PCOLCE2|26577
6.83695	6.823	0.639745917	low.cor	TMEM182	TMEM182|130827
6.83735	6.831	0.825576873	high.cor	C10orf125	C10orf125|282969
6.83825	6.875	0.669302567	low.cor	ZNF34	ZNF34|80778
6.83895	6.875			SPHAR	SPHAR|10638
6.83915	6.806	0.193155302	low.cor	C10orf12	C10orf12|26148
6.83925	6.810	0.900116671	high.cor	FRAS1	FRAS1|80144
6.8405	6.833			CDK3	CDK3|1018
6.84095	6.759	0.290381125	low.cor	SIRPB1	SIRPB1|10326
6.8413	6.767	0.791418201	high.cor	ATP6V1E2	ATP6V1E2|90423
6.84145	6.471	0.643116412	low.cor	CCNT1	CCNT1|904
6.8422	6.935	0.593012704	low.cor	FOSL1	FOSL1|8061
6.8428	6.727			RPL36A	RPL36A|6173
6.84345	6.827	0.234119782	low.cor	CDADC1	CDADC1|81602
6.84375	6.754	-0.022491574	low.cor	CMTM1	CMTM1|113540
6.8441	6.645	0.917228416	high.cor	RHOH	RHOH|399
6.84505	7.053	0.879764065	high.cor	KCNMB1	KCNMB1|3779
6.84605	6.807			C9orf130	C9orf130|100128782
6.8465	6.751	0.36265232	low.cor	DUSP18	DUSP18|150290
6.8468	6.713	0.910876329	high.cor	IGSF6	IGSF6|10261
6.84775	6.862	0.764935065	high.cor	CDC26	CDC26|246184
6.84775	6.904	0.937127301	high.cor	MAP2K6	MAP2K6|5608
6.84795	6.802	0.769704433	high.cor	TAF1A	TAF1A|9015
6.84885	6.727	0.806196526	high.cor	ZMAT3	ZMAT3|64393
6.8498	6.885	0.623217527	low.cor	C12orf76	C12orf76|400073
6.85005	6.876	0.876523205	high.cor	EBF1	EBF1|1879
6.85035	7.040	0.150311123	low.cor	MARCH3	MARCH3|115123
6.85085	6.892	0.719924812	high.cor	RAD52	RAD52|5893
6.85095	6.863	0.616735805	low.cor	PIGZ	PIGZ|80235
6.85105	6.787	0.759268862	high.cor	BACH2	BACH2|60468
6.8514	6.911	0.725175006	high.cor	HSPA12A	HSPA12A|259217
6.85155	6.889	0.781695618	high.cor	SDK2	SDK2|54549
6.85175	6.817	0.587892144	low.cor	Sep.01	SEPT1|1731
6.8519	6.814	0.90666321	high.cor	IRAK2	IRAK2|3656
6.85415	6.876			RRP7B	RRP7B|91695
6.85435	6.823	0.621791548	low.cor	TRIM52	TRIM52|84851
6.85635	6.879			NSUN5P1	NSUN5P1|155400
6.8565	6.828	0.772426757	high.cor	DNAJC27	DNAJC27|51277
6.85655	6.819	0.890782992	high.cor	ZFHX4	ZFHX4|79776
6.8568	6.822	0.629310345	low.cor	TMEM180	TMEM180|79847
6.85725	6.827	0.484119782	low.cor	EXOG	EXOG|9941
6.85735	6.797	0.604420534	low.cor	XRCC4	XRCC4|7518
6.8579	6.887	0.281177081	low.cor	ZNF461	ZNF461|92283
6.8587	6.822	0.933238268	high.cor	TNFSF13B	TNFSF13B|10673
6.86005	6.876			C1orf97	C1orf97|84791
6.86085	6.714	0.615180192	low.cor	GSG2	GSG2|83903
6.8613	6.858			ZNF443	ZNF443|10224
6.8618	5.952	0.4408867	low.cor	TBX1	TBX1|6899
6.86275	6.726			LOC728613	LOC728613|728613
6.86315	6.864	0.57168784	low.cor	MC1R	MC1R|4157
6.864	6.777	0.952164895	high.cor	ADRA2A	ADRA2A|150
6.864	6.827	0.62081929	low.cor	STAG3L4	STAG3L4|64940
6.86555	6.803	0.903357532	high.cor	POLE2	POLE2|5427
6.8661	6.817	0.278325123	low.cor	ACCN2	ACCN2|41
6.8666	6.716	0.33821623	low.cor	SRCIN1	SRCIN1|80725
6.86665	6.939	0.662367125	low.cor	NPR1	NPR1|4881
6.86765	6.773	-0.011926368	low.cor	FRS3	FRS3|10817
6.8712	6.910	0.349948146	low.cor	ANAPC10	ANAPC10|10393
6.8716	6.782	0.326484314	low.cor	ZNF784	ZNF784|147808
6.87255	6.921	0.887671766	high.cor	CRIPAK	CRIPAK|285464
6.87305	7.030	0.583614208	low.cor	NGFR	NGFR|4804
6.87315	6.881			ZNF703	ZNF703|80139
6.87495	6.826			ANXA8L2	ANXA8L2|244
6.87525	6.943			LDLRAD2	LDLRAD2|401944
6.87575	6.859	0.724008297	high.cor	ZNF554	ZNF554|115196
6.8758	6.790	0.693738657	low.cor	OSCAR	OSCAR|126014
6.8774	6.657	0.959100337	high.cor	HSD17B8	HSD17B8|7923
6.8788	6.853	0.853189007	high.cor	TNFRSF10A	TNFRSF10A|8797
6.88075	6.916	0.681682655	low.cor	CCDC24	CCDC24|149473
6.88155	6.864	0.781241898	high.cor	EFCAB7	EFCAB7|84455
6.8835	6.836	0.842494166	high.cor	LY86	LY86|9450
6.8841	6.850	0.804316827	high.cor	ANUBL1	ANUBL1|93550
6.88555	6.832	0.671765621	low.cor	ZFP112	ZFP112|7771
6.8856	6.882	0.894023853	high.cor	FAT4	FAT4|79633
6.8861	6.896			OR2A9P	OR2A9P|441295
6.88635	6.869			ZNF543	ZNF543|125919
6.8864	6.917	0.82914182	high.cor	EDNRB	EDNRB|1910
6.8865	6.826	0.528065854	low.cor	RPS6KA5	RPS6KA5|9252
6.88725	6.807	0.877819549	high.cor	CST7	CST7|8530
6.88745	6.866	0.849559243	high.cor	NBPF3	NBPF3|84224
6.88755	6.842	0.492870106	low.cor	POU2F1	POU2F1|5451
6.8878	6.941			C13orf29	C13orf29|283487
6.88865	6.986	0.774630542	high.cor	DNLZ	DNLZ|728489
6.88865	6.948			TMEFF1	TMEFF1|8577
6.88875	6.765	0.788371792	high.cor	KMO	KMO|8564
6.88895	6.967	0.693090485	low.cor	ALKBH6	ALKBH6|84964
6.8894	6.817	0.693155302	low.cor	POU2F2	POU2F2|5452
6.8898	6.771	0.814104226	high.cor	ZNF880	ZNF880|400713
6.89	6.598	0.956831735	high.cor	CD3D	CD3D|915
6.8929	6.809			ZNF81	ZNF81|347344
6.8933	6.863	0.500842624	low.cor	EDARADD	EDARADD|128178
6.89345	6.882	0.8365958	high.cor	OSCP1	OSCP1|127700
6.89365	6.874	0.536362458	low.cor	FZD2	FZD2|2535
6.89385	6.997	0.514583873	low.cor	CCDC61	CCDC61|729440
6.8941	6.867	0.845216489	high.cor	SPATA7	SPATA7|55812
6.8958	6.744	0.361874514	low.cor	CD7	CD7|924
6.89595	6.761	0.667617319	low.cor	CCNJL	CCNJL|79616
6.89595	6.767	0.05470573	low.cor	DNAJC6	DNAJC6|9829
6.8966	6.761			MAGEE1	MAGEE1|57692
6.89745	6.827	0.876263936	high.cor	DENND1B	DENND1B|163486
6.89835	6.946	0.444192377	low.cor	TTC26	TTC26|79989
6.89935	6.774			C1orf130	C1orf130|400746
6.8998	6.902			NUDT8	NUDT8|254552
6.90085	6.833	0.376263936	low.cor	QRICH2	QRICH2|84074
6.90125	6.790	0.813261602	high.cor	BATF	BATF|10538
6.90225	6.953	0.809242935	high.cor	XRCC6BP1	XRCC6BP1|91419
6.9041	6.962	0.935571688	high.cor	FBLN7	FBLN7|129804
6.90415	6.580	0.93271973	high.cor	TIGIT	TIGIT|201633
6.9045	6.952	0.92481203	high.cor	CD79B	CD79B|974
6.90685	6.779	0.630995592	low.cor	LIN52	LIN52|91750
6.90695	6.740	0.830502982	high.cor	HK3	HK3|3101
6.90705	6.898	0.845151672	high.cor	LIAS	LIAS|11019
6.9081	6.689	0.968563651	high.cor	GZMA	GZMA|3001
6.9083	6.875	0.244944257	low.cor	ARID3B	ARID3B|10620
6.9093	6.851	0.676367643	low.cor	GNB1L	GNB1L|54584
6.90935	6.940			ZNF20	ZNF20|7568
6.9103	6.928	0.901801919	high.cor	HOXB2	HOXB2|3212
6.91125	6.826	0.881319679	high.cor	STX11	STX11|8676
6.9117	7.337	0.92876588	high.cor	PTN	PTN|5764
6.9122	6.792	0.764259787	high.cor	EPHB1	EPHB1|2047
6.91245	6.868			FAM72D	FAM72D|728833
6.9128	6.477	0.162496759	low.cor	RLTPR	RLTPR|146206
6.91285	6.933	0.652644542	low.cor	BBS5	BBS5|129880
6.91315	6.868	0.579595541	low.cor	CNTNAP1	CNTNAP1|8506
6.9136	6.911	0.706053928	high.cor	TMEM117	TMEM117|84216
6.91375	6.905	0.618161784	low.cor	HLX	HLX|3142
6.9138	6.900	0.700998185	high.cor	RG9MTD2	RG9MTD2|93587
6.91395	6.981	0.953526057	high.cor	GREB1	GREB1|9687
6.91435	6.878			MDP1	MDP1|145553
6.9164	6.771			EGFL6	EGFL6|25975
6.91715	6.914	0.678247342	low.cor	NCKAP5	NCKAP5|344148
6.91795	7.112	0.880865958	high.cor	NOV	NOV|4856
6.92185	6.500	0.883329012	high.cor	ATF7IP2	ATF7IP2|80063
6.92185	7.021	0.939136635	high.cor	FOLR2	FOLR2|2350
6.9219	6.773	0.689395904	low.cor	LMBRD2	LMBRD2|92255
6.92235	6.900	0.778195489	high.cor	RNF207	RNF207|388591
6.9224	6.752	0.871208193	high.cor	CD84	CD84|8832
6.92335	6.826			ZNF429	ZNF429|353088
6.9244	6.887	0.85195748	high.cor	PGBD1	PGBD1|84547
6.92445	6.866	0.621078558	low.cor	EBF4	EBF4|57593
6.9246	6.826	0.707933627	high.cor	HFE	HFE|3077
6.92475	6.808	0.791029297	high.cor	LPAR5	LPAR5|57121
6.9249	6.958			P2RY8	P2RY8|286530
6.9255	7.072	0.915543168	high.cor	G0S2	G0S2|50486
6.92605	6.835	0.813715323	high.cor	FUT1	FUT1|2523
6.9264	6.931			LOC284900	LOC284900|284900
6.9266	6.820			LOC92659	LOC92659|92659
6.92685	6.583	0.840095929	high.cor	RTN4RL1	RTN4RL1|146760
6.92745	6.842	0.320027341	low.cor	FCHO1	FCHO1|23149
6.9279	6.838			KLHL13	KLHL13|90293
6.9282	7.080	0.624708323	low.cor	CAPN12	CAPN12|147968
6.92865	6.929	0.851892663	high.cor	PKDCC	PKDCC|91461
6.92905	6.903	0.834067928	high.cor	TMEM154	TMEM154|201799
6.9299	6.776	0.863494944	high.cor	PTPN22	PTPN22|26191
6.93115	6.801	0.836466165	high.cor	MYSM1	MYSM1|114803
6.93135	6.869	0.680191859	low.cor	ARHGAP42	ARHGAP42|143872
6.93185	6.896	0.897783251	high.cor	SHROOM1	SHROOM1|134549
6.93285	6.720	0.263352346	low.cor	GPR132	GPR132|29933
6.93305	6.960	0.481591911	low.cor	C14orf138	C14orf138|79609
6.934	6.866	0.257324345	low.cor	ZDHHC1	ZDHHC1|29800
6.93475	6.973			CIDECP	CIDECP|152302
6.9348	7.620	0.872958258	high.cor	PEG3	PEG3|5178
6.9387	6.928	0.907052113	high.cor	SESN3	SESN3|143686
6.93965	7.196			SERHL	SERHL|94009
6.9422	6.969			IL3RA	IL3RA|3563
6.9424	6.791			GTF2H2	GTF2H2|2966
6.9427	6.974	0.938358828	high.cor	KCTD6	KCTD6|200845
6.944	7.040	0.647459165	low.cor	PLIN4	PLIN4|729359
6.9445	6.824	0.450155561	low.cor	ZNF426	ZNF426|79088
6.9454	6.985	0.585558724	low.cor	NXPH4	NXPH4|11247
6.94575	6.955	0.828817734	high.cor	KIAA1530	KIAA1530|57654
6.94595	6.795	0.941470054	high.cor	RTN1	RTN1|6252
6.94615	6.943	0.542196007	low.cor	GATS	GATS|352954
6.947	6.977	0.855392792	high.cor	B9D1	B9D1|27077
6.94765	6.880	0.798353643	high.cor	RSPH3	RSPH3|83861
6.9481	6.937	0.787334716	high.cor	PINX1	PINX1|54984
6.9492	7.002	0.917098781	high.cor	WDR52	WDR52|55779
6.9514	6.786	0.900764843	high.cor	CFD	CFD|1675
6.9522	6.875	0.717526575	high.cor	ZKSCAN4	ZKSCAN4|387032
6.9524	7.007	-0.057752139	low.cor	C9orf37	C9orf37|85026
6.9533	6.888			RPGR	RPGR|6103
6.95395	7.065			PVT1	PVT1|5820
6.9545	6.575	0.953266788	high.cor	SLIT2	SLIT2|9353
6.95535	6.637	0.209359606	low.cor	ERN1	ERN1|2081
6.95615	6.973	0.595799844	low.cor	ZNF416	ZNF416|55659
6.95705	6.968	0.003694581	low.cor	ABCC9	ABCC9|10060
6.9571	6.909			MMP12	MMP12|4321
6.95865	6.917	0.150311123	low.cor	ATXN7L2	ATXN7L2|127002
6.9588	6.921	0.79491833	high.cor	CEP152	CEP152|22995
6.9601	6.951	0.415996889	low.cor	PLEKHA8	PLEKHA8|84725
6.96075	7.042	0.827780659	high.cor	FAR2	FAR2|55711
6.96075	7.093	0.718045113	high.cor	MFSD2A	MFSD2A|84879
6.9629	7.014	0.821493389	high.cor	KCNE4	KCNE4|23704
6.9639	6.944	0.632875292	low.cor	C6orf162	C6orf162|57150
6.9639	6.824	0.633329012	low.cor	C9orf41	C9orf41|138199
6.9647	6.992	0.634123847	low.cor	THAP9	THAP9|79725
6.96655	7.097	0.806066891	high.cor	SYNC	SYNC|81493
6.9679	6.992			LOC441089	LOC441089|441089
6.96855	6.989			RPL23AP82	RPL23AP82|284942
6.9693	6.977			HNRNPA3P1	HNRNPA3P1|10151
6.9699	6.909	0.694386829	low.cor	ADAP1	ADAP1|11033
6.9699	6.960	0.215452424	low.cor	NAT6	NAT6|24142
6.97115	6.933	0.447757324	low.cor	ZSWIM3	ZSWIM3|140831
6.972	7.091	0.977313975	high.cor	EGR3	EGR3|1960
6.97235	6.818	0.246888774	low.cor	TTN	TTN|7273
6.9734	6.749	0.874449054	high.cor	CYP39A1	CYP39A1|51302
6.9739	6.692	0.941275603	high.cor	ZNF667	ZNF667|63934
6.97455	6.903			GOLGA6L9	GOLGA6L9|440295
6.97465	6.871	0.495203526	low.cor	PANX2	PANX2|56666
6.9757	6.727	0.793557169	high.cor	HRCT1	HRCT1|646962
6.97585	6.825	0.479323308	low.cor	ZNF430	ZNF430|80264
6.9782	6.911	0.602670469	low.cor	MBLAC2	MBLAC2|153364
6.9784	6.849	0.697562873	low.cor	RANBP17	RANBP17|64901
6.9794	6.998	0.722258232	high.cor	ZNF688	ZNF688|146542
6.9802	6.982	0.686738398	low.cor	C2orf34	C2orf34|79823
6.98035	7.096	0.819095152	high.cor	ANG	ANG|283
6.9839	6.955	0.784417941	high.cor	C5orf54	C5orf54|63920
6.98475	6.998	0.838021779	high.cor	MEX3B	MEX3B|84206
6.9859	6.941	0.651866736	low.cor	MEIS3	MEIS3|56917
6.98835	6.861	-0.239240342	low.cor	FAM63B	FAM63B|54629
6.9891	7.021			ZNF613	ZNF613|79898
6.98935	6.976	0.71136894	high.cor	PODNL1	PODNL1|79883
6.99045	6.974	0.889940368	high.cor	ME3	ME3|10873
6.99045	6.978	0.92759917	high.cor	SLC16A14	SLC16A14|151473
6.99215	7.043	0.438877366	low.cor	GDF11	GDF11|10220
6.99375	7.032	0.774889811	high.cor	ALPK3	ALPK3|57538
6.99475	6.838	0.927080633	high.cor	OSR2	OSR2|116039
6.9952	6.936	0.943090485	high.cor	OIP5	OIP5|11339
6.99565	7.100			APLN	APLN|8862
6.99585	6.971	0.727378792	high.cor	C4orf21	C4orf21|55345
6.9967	7.133	0.751555613	high.cor	TM4SF18	TM4SF18|116441
6.99755	7.099	0.781954887	high.cor	N6AMT2	N6AMT2|221143
6.9988	6.969	0.878402904	high.cor	LGR6	LGR6|59352
6.9989	7.324			KRT6A	KRT6A|3853
6.99915	6.869			TMEM38A	TMEM38A|79041
6.99975	6.966	0.095022038	low.cor	ZNF628	ZNF628|89887
6.99995	6.969	0.971480425	high.cor	ABAT	ABAT|18
7.00095	6.805	0.934858698	high.cor	HOXB3	HOXB3|3213
7.0018	6.993	0.745462795	high.cor	MYO7A	MYO7A|4647
7.0026	6.426	-0.223424942	low.cor	MSI1	MSI1|4440
7.0048	7.088	0.842818253	high.cor	WDR54	WDR54|84058
7.0055	7.021	0.355003889	low.cor	FBXL15	FBXL15|79176
7.00595	7.025	0.466424682	low.cor	FANCM	FANCM|57697
7.0069	6.948			ZNF17	ZNF17|7565
7.00695	6.790	0.874967591	high.cor	PTK6	PTK6|5753
7.00705	7.110	0.967656209	high.cor	SLC7A2	SLC7A2|6542
7.00725	6.855	0.902579725	high.cor	MND1	MND1|84057
7.0081	7.033			LOC100129550	LOC100129550|100129550
7.0087	7.112	0.895190563	high.cor	SPDEF	SPDEF|25803
7.009	6.985			LOC653501	LOC653501|653501
7.00905	6.959	0.890912626	high.cor	HES6	HES6|55502
7.0093	7.034	0.552566762	low.cor	LOH12CR1	LOH12CR1|118426
7.00935	7.016	0.833938294	high.cor	METRN	METRN|79006
7.01025	7.073	0.928830697	high.cor	FBXL16	FBXL16|146330
7.01125	6.842			GCOM1	GCOM1|145781
7.01205	7.041	0.848586985	high.cor	PSMC3IP	PSMC3IP|29893
7.0124	7.089	0.809437387	high.cor	LAT	LAT|27040
7.0124	6.975	0.56144672	low.cor	ZNF792	ZNF792|126375
7.01295	6.719	0.173612069	low.cor	PDE3B	PDE3B|5140
7.0131	7.033	0.908931812	high.cor	SOCS2	SOCS2|8835
7.0153	6.927	0.915283899	high.cor	MN1	MN1|4330
7.0173	6.838	0.797705471	high.cor	BARD1	BARD1|580
7.01765	6.941			MSTO2P	MSTO2P|100129405
7.01935	6.962	0.344762769	low.cor	ZNF836	ZNF836|162962
7.0198	6.972			LOC399744	LOC399744|399744
7.02215	7.041	0.778325123	high.cor	MPP6	MPP6|51678
7.0223	6.871	0.673061965	low.cor	CD5	CD5|921
7.02245	7.064			LRRC37B	LRRC37B|114659
7.02275	7.110	0.738008815	high.cor	EPM2A	EPM2A|7957
7.0228	6.852	0.918395126	high.cor	SYBU	SYBU|55638
7.0234	6.873	0.595540576	low.cor	IL28RA	IL28RA|163702
7.0246	7.052			LOC100132247	LOC100132247|100132247
7.02625	6.934	0.748444387	high.cor	ZNF256	ZNF256|10172
7.0274	6.982	0.865439461	high.cor	LEPR	LEPR|3953
7.0281	6.907	-0.045501685	low.cor	XRCC2	XRCC2|7516
7.0287	7.010			DDX12	DDX12|440081
7.0292	7.052	0.388125486	low.cor	ANKMY1	ANKMY1|51281
7.02925	7.038	0.730943739	high.cor	ELAC1	ELAC1|55520
7.03025	6.988			TRAPPC2P1	TRAPPC2P1|10597
7.03165	7.092			?|10357	?|10357
7.0322	6.934	0.883134561	high.cor	TEK	TEK|7010
7.0325	6.874	0.877754732	high.cor	MOSC2	MOSC2|54996
7.0333	7.033	0.74092559	high.cor	SLC38A6	SLC38A6|145389
7.03415	6.742	0.79887218	high.cor	FAM189A2	FAM189A2|9413
7.03565	6.980	0.802890848	high.cor	FGD2	FGD2|221472
7.03685	6.908	0.847485092	high.cor	ZNF689	ZNF689|115509
7.03775	7.033	0.880801141	high.cor	E2F7	E2F7|144455
7.0378	6.943	0.861226342	high.cor	PAQR5	PAQR5|54852
7.0393	7.155	0.876263936	high.cor	AKR1C1	AKR1C1|1645
7.0401	7.101	0.845410941	high.cor	C15orf61	C15orf61|145853
7.0404	6.697	0.924487944	high.cor	ZNF662	ZNF662|389114
7.0406	7.022	0.695229453	low.cor	TMEM136	TMEM136|219902
7.0407	7.079	0.713507908	high.cor	ZNF101	ZNF101|94039
7.04125	7.059	0.714869069	high.cor	ERCC8	ERCC8|1161
7.0417	7.024			C17orf86	C17orf86|654434
7.0427	7.073	0.205016852	low.cor	CNNM2	CNNM2|54805
7.0434	7.210	0.848586985	high.cor	RAGE	RAGE|5891
7.0437	6.984			FCGR1B	FCGR1B|2210
7.044	7.092	0.787788437	high.cor	GATSL3	GATSL3|652968
7.04435	6.901	0.949377755	high.cor	CMYA5	CMYA5|202333
7.04705	7.069	0.675006482	low.cor	HVCN1	HVCN1|84329
7.0471	7.008	0.806974332	high.cor	TNIK	TNIK|23043
7.04735	6.981			CCL3	CCL3|6348
7.04845	7.005	0.653098263	low.cor	MT1G	MT1G|4495
7.04875	6.865	0.857137412	high.cor	LST1	LST1|7940
7.0496	6.898	0.470572984	low.cor	ZNF551	ZNF551|90233
7.0501	6.934	0.812743065	high.cor	ISM1	ISM1|140862
7.0507	7.065	0.504482199	low.cor	SOX18	SOX18|54345
7.0509	6.966	0.336790251	low.cor	ZNF701	ZNF701|55762
7.051	7.043			RNF5P1	RNF5P1|286140
7.0514	7.090	0.802437127	high.cor	FGFR4	FGFR4|2264
7.0521	7.012	0.592753435	low.cor	CGRRF1	CGRRF1|10668
7.0524	6.995			BHLHB9	BHLHB9|80823
7.05265	7.290	0.841651543	high.cor	ITGA7	ITGA7|3679
7.05425	7.022	0.804576095	high.cor	KCNE3	KCNE3|10008
7.05525	7.091	0.821558206	high.cor	CDK5R1	CDK5R1|8851
